CUSTOMER_NAME,CUID,CUSTOMER_REF,ACCOUNT_NO,SERVICE_TYPE,COPF_ID,ORDER_TYPE ,OLD_COPF_ID,OPPORTUNITY_ID,SERVICE_ID,VIZNET_CIRCUIT_ID,COMMISSION_DATE ,TERMINATION_DATE ,CIRCUIT_SPEED,ACTION_TYPE,CURRENT ORDER STATUS,CIRCUIT STATUS,BSO_PROVIDER,BSO_ARRANGED_BY,INTERFACE,UNFR,BILLING_TYPE,SALES_PERSON_NAME,CONTACT PERSON,PHONE NO,EMAIL ID,PINCODE,CUSTOMER_ A_END,CUSTOMER_B_END,A_END_ ADDRESS,B_END_ADDRESS,COPF_VETTING_DATE,OPPORTUNITY_DATE,RFS DATE,CREATED BY,PSR Number,PSR Type,TASK_NUMBER,TASK_STATUS,ITEM_STAGE,ITEM_SUB_STAGE,ITEM_SUB_STAGE_DESCRIPTION,TASK READY DATE,ACTUAL_RELEASE_DATE,TASK READY DATE(New),ACTUAL_COMPLETION_DATE,WORK_QUEUE_ID,GROUP_NAME,PROGRAM MANAGER(M6),PROGRAM_MANAGER(POS),GINVOICE_DATE,ORDER_BOOKING_DATE,ORDER_BOOKING_DATE - OPPORTUNITY_DATE,GINVOICE_DATE-OPPORTUNITY_DATE,INVOICE_NUM,INVOICE_DATE,CURRENCY_CODE,OTC,ARC,MRC,Total _Order_Value,End MUX Node IP,End MUX Node Name,Jeopardy,Note,Task Status Accept,PSR_GENERATION_DATE,Last Mile Provider,B End Bso,Remarks,TAT,OLD_COPF(Latest),Customer Segment,SECS_ID,Tiger ID,International Crammer ID,NNI Identifier,DMS ID,Legal_Entity,Identifier(Partial Component ),LBT Number,TIN Number,IZO Private,Cloud Customer Ref number,Cloud Provider,Cloud Type,Parent Id,Parent Service Name,COPF_ID,Bifurcation Flag
Bharti Airtel Ltd.,104966,VB8083_TCDC,IDC037374,IDC,427700,E2E,284550;308358,920495,S_091BENG515009582462,,25-Apr-2014,24-Mar-2016,,TERMINATE,Termination In Progress,Termination In Progress,,,Others,,Billable,,VIJAY SHARMA,91-00-9818451157,MANISH.KHARE@BHARTI.COM,122001,Bengaluru,,Bangalore -Sanjay Nagar Bangalore ,,,01-Mar-2016,24-Mar-2016,SDPUNE,2262064,COMPONENT,25371651,Ready,Provisioning,TERMAP,Termination Of Mapping,01-Mar-2016 05:04:35 . PM,02-Mar-2016 06:54:40 . PM,02-Mar-2016 01:24:38 . PM,,AUTOTEST,AUTO_USER,Supriya Kamble,Supriya Kamble,,,,,IDC0316193366,04-Mar-2016,INR,0,0,0,0,,,,"TWORDER task closed from Prona
",NEW,01-Mar-2016 10:34:35 . PM,,,,17 Day : 0 Hr,,Wholesale,Bharti Airtel Ltd.,,,,4d00272e8009b7ee,Tata Communications Data Centers Limited,,,,,,,,,,427700,Non-Portal Order
Bharti Airtel Ltd.,104966,VB8083_TCDC,IDC035968,IDC,427676,E2E,284139;304445,920466,S_091CHEN515009566116,,01-Jul-2014,24-Mar-2016,,TERMINATE,Termination In Progress,Termination In Progress,,,Others,,Billable,,VIJAY SHARMA,91-00-9818451157,MANISH.KHARE@BHARTI.COM,122001,Chennai,,Chennai -VSB Chennai ,,,01-Mar-2016,24-Mar-2016,SDPUNE,2261945,COMPONENT,25369669,Ready,Provisioning,TERMAP,Termination Of Mapping,01-Mar-2016 04:02:59 . PM,04-Mar-2016 11:12:37 . AM,04-Mar-2016 05:42:31 . AM,,AUTOTEST,AUTO_USER,Supriya Kamble,Supriya Kamble,,,,,IDC0316193348,04-Mar-2016,INR,0,0,0,0,,,,TWORDER task closed from Prona,NEW,01-Mar-2016 09:32:58 . PM,,,,15 Day : 0 Hr,,Wholesale,Bharti Airtel Ltd.,,,,4d00272e8009b807,Tata Communications Data Centers Limited,,,,,,,,,,427676,Non-Portal Order
Bharti Airtel Ltd.,104966,VB8083_TCDC,IDC035969,IDC,427831,E2E,284141;304449,920656,S_091CHEN515009566128,,01-Jul-2014,24-Mar-2016,,TERMINATE,Termination In Progress,Termination In Progress,,,Others,,Billable,,VIJAY SHARMA,91-00-9818451157,MANISH.KHARE@BHARTI.COM,122001,Chennai,,Chennai -VSB Chennai ,,,02-Mar-2016,24-Mar-2016,SDPUNE,2262607,COMPONENT,25380633,Ready,Provisioning,TERMAP,Termination Of Mapping,02-Mar-2016 11:27:58 . AM,04-Mar-2016 11:18:08 . AM,04-Mar-2016 05:48:02 . AM,,AUTOTEST,AUTO_USER,Supriya Kamble,Supriya Kamble,,,,,IDC0316193349,04-Mar-2016,INR,0,0,0,0,,,,TWORDER task closed from Prona,NEW,02-Mar-2016 04:57:57 . PM,,,,15 Day : 0 Hr,,Wholesale,Bharti Airtel Ltd.,,,,4d00272e8009b88e,Tata Communications Data Centers Limited,,,,,,,,,,427831,Non-Portal Order
Bharti Airtel Ltd.,104966,VB8083_TCDC,IDC038702,IDC,430692,E2E,255997;311742,924576,S_091MUMB515008863076,,01-Jul-2014,06-Apr-2016,,TERMINATE,Termination In Progress,Termination In Progress,,,Others,,Billable,,VIJAY SHARMA,91-00-9818451157,MANISH.KHARE@BHARTI.COM,122001,Mumbai,,Mumbai  BKC BKC ,,,16-Mar-2016,06-Apr-2016,SDPUNE,2282004,COMPONENT,25705259,Ready,Provisioning,TERMAP,Termination Of Mapping,16-Mar-2016 03:33:12 . PM,17-Mar-2016 09:33:57 . AM,17-Mar-2016 04:03:54 . AM,,AUTOTEST,AUTO_USER,Supriya Kamble,Supriya Kamble,,,,,IDC0316193408,04-Mar-2016,INR,0,0,0,0,,,,TWORDER task closed from Prona,NEW,16-Mar-2016 09:03:11 . PM,,,,16 Day : 0 Hr,,Wholesale,Bharti Airtel Ltd.,,,,4d00272e8009c141,Tata Communications Data Centers Limited,,,,,,,,,,430692,Non-Portal Order
Bloomberg Data Services (India) Private Limited,100382,VB0326_TCDC,POSACC123080LR,IDC,406645,E2E,,890956,S_091MUMB515013758119,,,,,NEW,Under Provisioning,Commissioning In Progress(New-Order),,,Gig Ethernet,,Billable,,Nadim 0,000,s.dutta@bloomerg.net,400013,Mumbai,,"Mumbai - LVSB TATA IDC,LVSB MUMBAI 2 FLOOR ",,,31-Oct-2015,29-Feb-2016,SDPUNE,2120608,COMPONENT,23326680,Ready,Provisioning,CKTMAP,Circuit Mapping,31-Oct-2015 11:52:59 . AM,11-Jan-2016 12:01:19 . PM,11-Jan-2016 06:30:16 . AM,,SDNOC,VSD TEAM,Adinath Bankar,Adinath Bankar,,,,,,,INR,100000,100000,0,100000,,,,"material not yet arranged,so rejecting task ..or pls revise",REJ,30-Dec-2015 08:08:53 . PM,,,,1 Day : 0 Hr,,Enterprise,Bloomberg Data Services (India) Private Limited,,,,4d00272e80096b6f,Tata Communications Data Centers Limited,,,,,,,,,,406645,Non-Portal Order
Clarice Technologies Pvt Ltd,267919,VC000817_TCDC,POSACC135489LR,IDC,431894,E2E,,926212,S_091PUNE515014863181,,,,,NEW,Under Provisioning,Commissioning In Progress(New-Order),,,100-Base-TX,,Billable,,,,,,Pune,,Pune  Dighi Pune ,,,23-Mar-2016,23-Apr-2016,SDPUNE,2293362,COMPONENT,25929538,Ready,Provisioning,CKTMAP,Circuit Mapping,23-Mar-2016 10:39:55 . AM,26-Mar-2016 05:18:12 . PM,26-Mar-2016 11:48:08 . AM,,AUTOTEST,AUTO_USER,Sagar Kabra,Sagar Kabra,,,,,,,INR,0,0,0,0,,,,,NEW,23-Mar-2016 04:51:41 . PM,,,,1 Day : 0 Hr,,Channel,VC000817,,,,,Tata Communications Data Centers Limited,,,,,,,,,,431894,Non-Portal Order
DISHNET WIRELESS LIMITED,102574,VD000023_TCDC,IDC038350,IDC,430227,E2E,212182;311172,923920,S_091PUNE515007020398,,01-Jul-2014,24-Mar-2016,,TERMINATE,Termination In Progress,Termination In Progress,,,Others,,Billable,,Ahilan Nadar,9768299705,bhupesh.batra@aircel.co.in,600034,Pune,,Pune  Dighi Pune ,,,14-Mar-2016,24-Mar-2016,SDPUNE,2279618,COMPONENT,25670242,Ready,Provisioning,TERMAP,Termination Of Mapping,14-Mar-2016 05:33:00 . PM,15-Mar-2016 10:29:22 . AM,15-Mar-2016 04:59:20 . AM,,AUTOTEST,AUTO_USER,Supriya Kamble,Supriya Kamble,,,,,IDC0316191123,02-Mar-2016,INR,0,0,0,0,,,,TWORDER task closed from Prona,NEW,14-Mar-2016 11:03:00 . PM,,,,8 Day : 0 Hr,,Wholesale,Dishnet Wireless Ltd,,,,4d00272e8009bd97,Tata Communications Data Centers Limited,,,,,,,,,,430227,Non-Portal Order
Google India Pvt Ltd,100073,VG8028_TCDC,POSACC135180LR,IDC,431316,E2E,,925392,S_091NEWD515014806719,,,,,NEW,Under Provisioning,Commissioning In Progress(New-Order),,,Single Mode Fiber,,Billable,,Ashish Ahuja,7768811679,0,0000,New Delhi,,New Delhi-VSB Delhi ,,,19-Mar-2016,19-Apr-2016,SDPUNE,2287103,COMPONENT,25801210,Ready,Provisioning,CKTMAP,Circuit Mapping,19-Mar-2016 10:56:34 . AM,23-Mar-2016 06:54:20 . PM,23-Mar-2016 01:24:18 . PM,,AUTOTEST,AUTO_USER,Suresh Nasina,Suresh Nasina,,,,,,,INR,0,0,0,0,,,,Access permission provided for cabling.,NEW,22-Mar-2016 09:20:46 . PM,,,,1 Day : 0 Hr,,Enterprise,Google India Pvt Ltd,,,,4d00272e8009c106,Tata Communications Data Centers Limited,,,,,,,,,,431316,Non-Portal Order
HCL TECHNOLOGIES LIMITED,100029,VH000144_TCDC,NB95143LR,IDC,429476,E2E,333476,922909,S_091KOLK515010950718,,17-Oct-2014,,,SHIFTING OF CROSS CONNECT,Under Provisioning,Active(Change-Order),,,,,Non-Billable,,Mohan K. Mohare,9331290573,sujoy.g@hcl.in,700054,Kolkata,,Kolkatta Kolkatta ,,,09-Mar-2016,03-Apr-2016,SDPUNE,2274254,COMPONENT,25569509,Ready,Provisioning,CKTMAP,Circuit Mapping,09-Mar-2016 06:50:50 . PM,26-Mar-2016 12:12:39 . PM,26-Mar-2016 06:42:33 . AM,,SDNOC,VSD TEAM,Anirban Chakraborty,Anirban Chakraborty,,,,,,,INR,0,0,0,0,,,,this is shifting case.A end shifted to KOL_IDC_TJ1500_02.pls provide BW between KOL_IDC_TJ1500_02 to KOL_XDM14 along with dropping GE port,NEW,10-Mar-2016 12:20:49 . AM,,,PM,1 Day : 0 Hr,,Enterprise,HCL Technologies Ltd.,,,,4d00272e8009ba95,Tata Communications Data Centers Limited,,,,,,,,,,429476,Non-Portal Order
Powergrid Corporation Of India Ltd,101023,VP000012_TCDC,IDC040387,IDC,430393,E2E,143752;327195,924160,S_091NEWD515005973741,,01-Oct-2014,28-Mar-2016,,TERMINATE,Termination In Progress,Termination In Progress,,,Optical,,Billable,,S.K.PAL 0,000,,0000,New Delhi,,New Delhi-VSB Delhi ,,,15-Mar-2016,28-Mar-2016,SDPUNE,2280375,COMPONENT,25682309,Ready,Provisioning,TERMAP,Termination Of Mapping,15-Mar-2016 03:02:24 . PM,16-Mar-2016 04:49:41 . PM,16-Mar-2016 11:19:38 . AM,,AUTOTEST,AUTO_USER,Supriya Kamble,Supriya Kamble,,,,,IDC1115171514,10-Nov-2015,INR,0,0,0,0,,,,TWORDER task closed from Prona,NEW,15-Mar-2016 08:32:24 . PM,,,,10 Day : 0 Hr,,Enterprise,Powergrid Corporation Of India Ltd,,,,4d00272e8009be7f,Tata Communications Data Centers Limited,,,,,,,,,,430393,Non-Portal Order
Reliance Communications Ltd,102773,VR000198_TCDC,IDC038353,IDC,426176,E2E,235914;311178,918114,S_091PUNE515007946964,,01-Jul-2014,,,HOT UPGRADE,Under Provisioning,Active(Change-Order),,,1000-Base-TX,,Billable,,Vinay Maheshwari,30370761,suhasini.surve@relianceada.com,400710,Pune,,Pune  Dighi Pune ,,,23-Feb-2016,09-Mar-2016,SDPUNE,2252561,COMPONENT,25238766,Ready,Provisioning,CKTMAP,Circuit Mapping,23-Feb-2016 04:04:50 . PM,21-Mar-2016 03:09:02 . PM,21-Mar-2016 09:38:57 . AM,,SDNOC,VSD TEAM,Amit Shardule,Amit Shardule,,,,,IDC0316192819,03-Mar-2016,INR,0,0,0,0,,,,"Hi team,

Parallel path ready for upgradation

Link needs to be extended from
PUNE_IDC_10/1/11/9
PUNE_MMR_TJ1500_01/1/5/9

Existing details:
PUNE_IDC_04/1/3/7
Pune_MMR_01/1/4/3


 


Delete old path post upgradation (091PUNE515007946964_old)

Regards,
Faisal Munshi
517137/9028699986
",NEW,23-Feb-2016 09:34:50 . PM,,,PM,1 Day : 0 Hr,,Wholesale,Reliance Communications Ltd,,,,4d00272e8009afa3,Tata Communications Data Centers Limited,,,,,,,,,,426176,Non-Portal Order
Reliance Communications Ltd,102773,VR000198_TCDC,IDC038322,IDC,426169,E2E,235919;311109,918108,S_091PUNE515007947029,,01-Jul-2014,,,HOT UPGRADE,Under Provisioning,Active(Change-Order),,,100-Base-TX,,Billable,,Vinay Maheshwari,30370761,suhasini.surve@relianceada.com,400710,Pune,,Pune  Dighi Pune ,,,23-Feb-2016,09-Mar-2016,SDPUNE,2252543,COMPONENT,25238481,Ready,Provisioning,CKTMAP,Circuit Mapping,23-Feb-2016 04:00:22 . PM,04-Mar-2016 06:54:25 . PM,04-Mar-2016 12:24:18 . PM,,SDNOC,VSD TEAM,Amit Shardule,Amit Shardule,,,,,IDC0316192816,03-Mar-2016,INR,0,0,0,0,,,,,NEW,23-Feb-2016 09:30:21 . PM,,,PM,1 Day : 0 Hr,,Wholesale,Reliance Communications Ltd,,,,4d00272e8009afa3,Tata Communications Data Centers Limited,,,,,,,,,,426169,Non-Portal Order
SingTel Global India Pvt. Ltd.,106208,VS000472_TCDC,IDC040518,IDC,430988,E2E,327995;329058;81P240311,924996,S_4435252995,V_4435252995,01-Oct-2014,05-May-2016,,TERMINATE,Termination In Progress,Termination In Progress,,,Others,,Billable,,SUPRIYA SHARMA,911146321110,ARUN@SINGTEL.COM,110001,Chennai,,Chennai -VSB Chennai ,,,17-Mar-2016,05-May-2016,SDPUNE,2283935,COMPONENT,25735915,Ready,Provisioning,TERMAP,Termination Of Mapping,17-Mar-2016 06:02:46 . PM,18-Mar-2016 06:12:24 . PM,18-Mar-2016 12:42:23 . PM,,AUTOTEST,AUTO_USER,Supriya Kamble,Supriya Kamble,,,,,IDC0316193041,03-Mar-2016,INR,0,0,0,0,,,,TWORDER task closed from PRONA,NEW,17-Mar-2016 11:32:46 . PM,,,,35 Day : 0 Hr,,Carrier,SingTel Global India Pvt. Ltd.,,,,4d00272e8009b715,Tata Communications Data Centers Limited,,,,,,,,,,430988,Non-Portal Order
SingTel Global India Pvt. Ltd.,106208,VS000472_TCDC,POSACC120509LR,IDC,399390,E2E,,881392,S_091HYDE515013232312,,,,,NEW,Under Provisioning,Commissioning In Progress(New-Order),,,1000-base-LX,,Billable,,SUPRIYA SHARMA,911146321110,arun@singtel.com,110001,Hyderabad,,Hyderabad -Madhapur Hyderabad ,,,26-Sep-2015,10-Nov-2015,SDPUNE,2077912,COMPONENT,22697676,Ready,Provisioning,CKTMAP,Circuit Mapping,26-Sep-2015 01:39:27 . PM,26-Mar-2016 05:32:21 . PM,26-Mar-2016 12:02:15 . PM,,AUTOTEST,AUTO_USER,Hemant Samant,Hemant Samant,,,,,,,INR,150000,150000,0,150000,,,,,NEW,14-Dec-2015 09:16:21 . PM,,,,1 Day : 0 Hr,,Carrier,SingTel Global India Pvt. Ltd.,,,,4d00272e800951b4,Tata Communications Data Centers Limited,,,,,,,,,,399390,Non-Portal Order
Transystem Logistics International Pvt Ltd,163383,VT000771_TCDC,IDC035698,IDC,430940,E2E,256467;303922,924940,S_091BENG515008872619,,01-Jul-2014,31-Mar-2016,,TERMINATE,Termination In Progress,Termination In Progress,,,Fast Ethernet,,Billable,,rajput 0,9741300405,akrajput@Transystem.co.in,560002,Bengaluru,,Bangalore - KIADB Bangalore ,,,17-Mar-2016,31-Mar-2016,SDPUNE,2283654,COMPONENT,25731370,Ready,Provisioning,TERMAP,Termination Of Mapping,17-Mar-2016 04:32:33 . PM,18-Mar-2016 06:11:12 . PM,18-Mar-2016 12:41:11 . PM,,AUTOTEST,AUTO_USER,Supriya Kamble,Supriya Kamble,,,,,IDC0316188498,01-Mar-2016,INR,0,0,0,0,,,,TWORDER task closed from PRONA,NEW,17-Mar-2016 10:02:33 . PM,,,,1 Day : 0 Hr,,Channel,Transystem Logistics International Pvt Ltd,,,,4d00272e8009c15d,Tata Communications Data Centers Limited,,,,,,,,,,430940,Non-Portal Order
