Order Id,Scenario Type,Order Type,Order Status,Task Name,Originator Name,Originator Group Id,Service Id,Service Impacting,Order creation Date,Rejected,Assigned User,Assigned Group,Task Opened On,
NCCM_38938,NORMAL,PINCNCCM,CLOSED,,singh.amit,,091MUMB1143009416555,No,20-03-2015 13:10,No,,,,
NCCM_38940,NORMAL,PINCNCCM,IN PROGRESS,NCCM_PC_INC_AnalyzeReqAndMentionSch,singh.amit,,091MUMB1143009837820,No,20-03-2015 13:13,Yes,,Provisioning-Network,Provisioning-Network,12-09-2015 17:56
NCCM_38942,NORMAL,PINCNCCM,IN PROGRESS,,singh.amit,,091MUMB1143010166877,No,20-03-2015 13:17,No,,,,
NCCM_38944,NORMAL,PINCNCCM,IN PROGRESS,NCCM_PC_INC_ReviewAndCloseOrder,singh.amit,,091MUMB1143009281842,No,20-03-2015 13:20,No,,MAN Field Ops-New Delhi,MAN Field Ops-New Delhi,01-10-2015 14:03
NCCM_38946,NORMAL,PINCNCCM,IN PROGRESS,NCCM_PC_INC_ActivityGoAhead,singh.amit,,091MUMB002008200983,No,20-03-2015 13:23,No,,SD-CNOC,SD-CNOC,08-04-2015 15:52
NCCM_38949,NORMAL,PINCNCCM,IN PROGRESS,,singh.amit,,091THAN030009676403,No,20-03-2015 13:25,No,,,,
NCCM_38951,NORMAL,PINCNCCM,IN PROGRESS,,singh.amit,,091MUMB1258010753817,No,20-03-2015 13:28,No,,,,
NCCM_38953,NORMAL,PINCNCCM,IN PROGRESS,,singh.amit,,091MUMB1258003420440,No,20-03-2015 13:31,No,,,,
NCCM_38956,NORMAL,PINCNCCM,IN PROGRESS,NCCM_PC_INC_ReviewAndCloseOrder,singh.amit,,091MUMB1258009552588,No,20-03-2015 13:35,No,,MAN Field Ops-New Delhi,MAN Field Ops-New Delhi,19-08-2015 11:36
NCCM_38958,NORMAL,PINCNCCM,IN PROGRESS,,singh.amit,,091MUMB1258009552552,No,20-03-2015 13:38,No,,,,
NCCM_38960,NORMAL,PINCNCCM,IN PROGRESS,NCCM_PC_INC_ReviewAndCloseOrder,singh.amit,,091MUMB1258009552570,No,20-03-2015 13:41,No,,MAN Field Ops-New Delhi,MAN Field Ops-New Delhi,26-09-2015 13:55
NCCM_38962,NORMAL,BTNCCM,CLOSED,,AFating,Provisioning-Network,,No,20-03-2015 13:56,No,,,,
NCCM_38963,NORMAL,BTNCCM,IN PROGRESS,NCCM_BM_Tx_ReviewAndClose,AFating,Provisioning-Network,,No,20-03-2015 14:03,No,,Provisioning-Network,Provisioning-Network,28-03-2015 14:29
NCCM_38964,NORMAL,BINCCM,IN PROGRESS,NCCM_BM_IP_VerifyBulkMigrationTemplate,shankar.selvaraj,IP-Field-Ops-Chennai,,No,20-03-2015 14:55,No,,SOC-IP,SOC-IP,20-03-2015 15:01
NCCM_38965,NORMAL,PGICCNCCM,IN PROGRESS,NCCM_PC_GIC_ConfigureCircuit,kbenadja,SOC-IP,48431305314,No,20-03-2015 16:37,No,,CM-IP-Enterprise,CM-IP-Enterprise,20-03-2015 16:55
NCCM_38966,NORMAL,PGICCNCCM,IN PROGRESS,NCCM_PC_GIC_ConfigureCircuit,paresh.pawar,SOC-IP,091NORT623010986580,No,20-03-2015 17:20,No,,CM-IP-Enterprise,CM-IP-Enterprise,20-03-2015 17:23
NCCM_38967,NORMAL,PGICCNCCM,IN PROGRESS,NCCM_PC_GIC_ConfigureCircuit,paresh.pawar,SOC-IP,091NORT623010986453,No,20-03-2015 17:25,No,,CM-IP-Enterprise,CM-IP-Enterprise,20-03-2015 17:27
NCCM_38968,CEASE,PITGISNCCM,Ceased,,radha.putti,IP-Field-Ops-Bangalore,091BENG623005637093,No,20-03-2015 17:30,No,,,,
NCCM_38972,NORMAL,PITGISNCCM,IN PROGRESS,NCCM_PITGIS_RaiseChangeRequest,radha.putti,IP-Field-Ops-Bangalore,091BENG623005637093,No,20-03-2015 17:32,No,,IP-Field-Ops-Bangalore,IP-Field-Ops-Bangalore,20-03-2015 17:32
NCCM_38973,NORMAL,PGICCNCCM,IN PROGRESS,NCCM_PC_GIC_ScheduleImplementation,paresh.pawar,SOC-IP,091BENG030007306411,No,20-03-2015 17:43,No,,SOC-IP,SOC-IP,20-03-2015 17:45
NCCM_38974,NORMAL,BTNCCM,CLOSED,,santpati,Provisioning-Network,,No,20-03-2015 19:05,No,,,,
NCCM_38976,NORMAL,BTNCCM,IN PROGRESS,NCCM_BM_Tx_ReviewAndClose,SupriKat,Provisioning-Network,,No,20-03-2015 19:15,No,,Provisioning-Network,Provisioning-Network,24-03-2015 05:55
NCCM_38975,NORMAL,BTNCCM,IN PROGRESS,NCCM_BM_Tx_ReviewAndClose,omprakash.kore,Provisioning-Network,,No,20-03-2015 19:15,No,,Provisioning-Network,Provisioning-Network,06-05-2015 19:20
NCCM_38978,NORMAL,BTNCCM,IN PROGRESS,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,SupriKat,Provisioning-Network,,No,20-03-2015 19:24,No,,CM-Transport,CM-Transport,20-03-2015 19:27
NCCM_38979,NORMAL,URINNCCM,IN PROGRESS,NCCM_UR_IN_ReviewCR,psalokhe,ESOC,091CHEN1143011252613,No,21-03-2015 06:26,No,,ESOC,ESOC,23-03-2015 17:20
NCCM_38980,NORMAL,URINNCCM,IN PROGRESS,NCCM_UR_IN_ReviewCR,gaurav.dodia,ESOC,091CHEN125800984983,No,21-03-2015 11:23,No,,ESOC,ESOC,26-03-2015 12:14
NCCM_38981,NORMAL,PGICCNCCM,IN PROGRESS,NCCM_PC_GIC_ScheduleImplementation,paresh.pawar,SOC-IP,091MUMB030001885258,No,21-03-2015 22:10,No,paresh.pawar,SOC-IP,SOC-IP,21-03-2015 22:25
NCCM_38982,NORMAL,PGICCNCCM,IN PROGRESS,NCCM_PC_GIC_ScheduleImplementation,paresh.pawar,SOC-IP,091MUMB030001885258,No,21-03-2015 22:26,No,,SOC-IP,SOC-IP,23-03-2015 12:52
NCCM_38984,NORMAL,PGICCNCCM,IN PROGRESS,NCCM_PC_GIC_ScheduleImplementation,paresh.pawar,SOC-IP,091MUMB030010373438,No,21-03-2015 22:30,No,,SOC-IP,SOC-IP,23-03-2015 12:53
NCCM_38985,NORMAL,BTNCCM,IN PROGRESS,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,sadvitot,Provisioning-Network,,No,22-03-2015 16:21,No,,CM-Transport,CM-Transport,22-03-2015 16:28
NCCM_38986,NORMAL,BTNCCM,IN PROGRESS,NCCM_BM_Tx_ReviewAndClose,AFating,Provisioning-Network,,No,22-03-2015 17:08,No,,Provisioning-Network,Provisioning-Network,06-05-2015 19:24
NCCM_39003,NORMAL,PGICCNCCM,IN PROGRESS,NCCM_PC_GIC_ScheduleImplementation,paresh.pawar,SOC-IP,091CHEN623010213417,No,23-03-2015 13:37,No,,SOC-IP,SOC-IP,23-03-2015 15:24
NCCM_39004,NORMAL,PGICCNCCM,IN PROGRESS,NCCM_PC_GIC_ScheduleImplementation,paresh.pawar,SOC-IP,061SYDN623009571574,No,23-03-2015 13:49,No,,SOC-IP,SOC-IP,23-03-2015 19:44
NCCM_39006,NORMAL,PGICCNCCM,IN PROGRESS,NCCM_PC_GIC_ScheduleImplementation,paresh.pawar,SOC-IP,061SYDN623009571594,No,23-03-2015 13:53,No,,SOC-IP,SOC-IP,23-03-2015 19:49
NCCM_39007,NORMAL,PGICCNCCM,IN PROGRESS,NCCM_PC_GIC_ScheduleImplementation,paresh.pawar,SOC-IP,044SURR623009571614,No,23-03-2015 13:55,No,,SOC-IP,SOC-IP,23-03-2015 19:50
NCCM_39008,NORMAL,PGICCNCCM,IN PROGRESS,NCCM_PC_GIC_ScheduleImplementation,paresh.pawar,SOC-IP,044SURR623009571634,No,23-03-2015 13:57,No,,SOC-IP,SOC-IP,23-03-2015 19:52
NCCM_39009,NORMAL,PGICCNCCM,IN PROGRESS,NCCM_PC_GIC_ScheduleImplementation,paresh.pawar,SOC-IP,081TOKY623009571754,No,23-03-2015 13:58,No,,SOC-IP,SOC-IP,23-03-2015 19:54
NCCM_39010,NORMAL,PGICCNCCM,IN PROGRESS,NCCM_PC_GIC_ScheduleImplementation,paresh.pawar,SOC-IP,001NEWY623009571714,No,23-03-2015 14:00,No,,SOC-IP,SOC-IP,23-03-2015 19:55
NCCM_39011,CEASE,PITGISNCCM,Ceasing,UndoNCCM_PITGIS_RaiseChangeRequest,PUNISH.CHAWLA,IP-Field-Ops-Delhi,113168185,No,23-03-2015 15:15,No,,IP-Field-Ops-Delhi,IP-Field-Ops-Delhi,05-05-2015 12:47
NCCM_39011,CEASE,PITGISNCCM,Ceasing,UndoNCCM_PITGIS_TakeDowntimeAndSchedule,PUNISH.CHAWLA,IP-Field-Ops-Delhi,113168185,No,23-03-2015 15:15,No,,IP-Field-Ops-Delhi,IP-Field-Ops-Delhi,05-05-2015 12:47
NCCM_39013,NORMAL,PITGISNCCM,IN PROGRESS,NCCM_PITGIS_RaiseChangeRequest,PUNISH.CHAWLA,IP-Field-Ops-Delhi,113168185,No,23-03-2015 15:20,No,,IP-Field-Ops-Delhi,IP-Field-Ops-Delhi,23-03-2015 15:20
NCCM_39014,NORMAL,BTNCCM,IN PROGRESS,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,AFating,Provisioning-Network,,No,23-03-2015 15:31,No,,CM-Transport,CM-Transport,23-03-2015 15:35
NCCM_39021,NORMAL,BTNCCM,IN PROGRESS,NCCM_BM_Tx_ReviewAndClose,ISInamda,Provisioning-Network,,No,23-03-2015 17:03,No,,Provisioning-Network,Provisioning-Network,28-03-2015 16:23
NCCM_39022,NORMAL,PINCNCCM,IN PROGRESS,NCCM_PC_INC_RaiseCR,nitin.dabhade,ESOC,79222295654,No,23-03-2015 17:18,Yes,,ESOC,ESOC,24-03-2015 10:52
NCCM_39025,NORMAL,BINCCM,IN PROGRESS,NCCM_BM_IP_ScheduleDateForBulkMigration,KKumari,SOC-IP,,No,23-03-2015 17:47,No,,SOC-IP,SOC-IP,27-03-2015 12:53
NCCM_39026,NORMAL,BTNCCM,CLOSED,,SupriKat,Provisioning-Network,,No,23-03-2015 18:41,No,,,,
NCCM_39028,NORMAL,BTNCCM,IN PROGRESS,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,SupriKat,Provisioning-Network,,No,23-03-2015 18:57,No,,CM-Transport,CM-Transport,23-03-2015 18:59
NCCM_39027,NORMAL,BTNCCM,IN PROGRESS,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,omprakash.kore,Provisioning-Network,,No,23-03-2015 18:43,No,,CM-Transport,CM-Transport,23-03-2015 19:03
NCCM_39029,NORMAL,URINNCCM,IN PROGRESS,NCCM_UR_IN_ReviewCR,nitin.dabhade,ESOC,79222295654,No,23-03-2015 19:28,No,NITIN.DABHADE,ESOC,ESOC,14-04-2015 10:06
NCCM_39031,NORMAL,PGICCNCCM,IN PROGRESS,NCCM_PC_GIC_ScheduleImplementation,paresh.pawar,SOC-IP,001NEWY623009571734,No,23-03-2015 20:19,No,,SOC-IP,SOC-IP,23-03-2015 20:25
NCCM_39032,NORMAL,BTNCCM,IN PROGRESS,NCCM_BM_Tx_ReviewAndClose,ISInamda,Provisioning-Network,,No,23-03-2015 20:21,No,,Provisioning-Network,Provisioning-Network,06-05-2015 19:29
NCCM_39033,NORMAL,BTNCCM,CLOSED,,AFating,Provisioning-Network,,No,23-03-2015 20:27,No,,,,
NCCM_39034,NORMAL,PITGISNCCM,IN PROGRESS,NCCM_PITGIS_TakeDowntimeAndSchedule,prashanth.shet,IP-Field-Ops-Bangalore,091BENG623011202551,No,23-03-2015 20:35,No,prashanth.shet,IP-Field-Ops-Bangalore,IP-Field-Ops-Bangalore,23-03-2015 20:56
NCCM_39035,NORMAL,PITGISNCCM,IN PROGRESS,NCCM_PITGIS_RaiseChangeRequest,prashanth.shet,IP-Field-Ops-Bangalore,091BENG623011202551,No,23-03-2015 20:40,No,,IP-Field-Ops-Bangalore,IP-Field-Ops-Bangalore,23-03-2015 20:40
NCCM_39036,NORMAL,BTNCCM,IN PROGRESS,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,ISInamda,Provisioning-Network,,No,24-03-2015 11:15,No,,CM-Transport,CM-Transport,24-03-2015 11:18
NCCM_39037,NORMAL,BTNCCM,IN PROGRESS,NCCM_BM_Tx_ReviewAndClose,SupriKat,Provisioning-Network,,No,24-03-2015 11:39,No,,Provisioning-Network,Provisioning-Network,24-03-2015 13:25
NCCM_39038,NORMAL,BTNCCM,IN PROGRESS,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,omprakash.kore,Provisioning-Network,,No,24-03-2015 12:05,No,,CM-Transport,CM-Transport,24-03-2015 12:09
NCCM_39039,NORMAL,BTNCCM,IN PROGRESS,NCCM_BM_Tx_ReviewAndClose,VHole,Provisioning-Network,,No,24-03-2015 12:09,No,,Provisioning-Network,Provisioning-Network,29-03-2015 09:19
NCCM_39040,NORMAL,URINNCCM,IN PROGRESS,NCCM_UR_IN_ReviewCR,nitin.dabhade,ESOC,091MUMB1143011145438,No,24-03-2015 12:45,No,,ESOC,ESOC,25-03-2015 10:33
NCCM_39042,NORMAL,BTNCCM,IN PROGRESS,NCCM_BM_Tx_ReviewAndClose,omprakash.kore,Provisioning-Network,,No,24-03-2015 13:15,No,,Provisioning-Network,Provisioning-Network,04-08-2015 13:07
NCCM_39044,CEASE,PINCNCCM,Ceased,,singh.amit,,091PANA1143010239385,No,24-03-2015 13:37,No,,,,
NCCM_39043,NORMAL,BTNCCM,IN PROGRESS,NCCM_BM_Tx_ReviewAndClose,AFating,Provisioning-Network,,No,24-03-2015 13:18,No,,Provisioning-Network,Provisioning-Network,19-04-2015 16:14
NCCM_39045,CEASE,URINNCCM,Ceased,,singh.amit,ESOC,091PUNE005009872597,No,24-03-2015 13:49,No,,,,
NCCM_39046,CEASE,URINNCCM,Ceased,,singh.amit,ESOC,091PUNE005009872973,No,24-03-2015 13:55,No,,,,
NCCM_39047,CEASE,URINNCCM,Ceased,,singh.amit,ESOC,091PUNE005009872832,No,24-03-2015 14:01,No,,,,
NCCM_39048,CEASE,URINNCCM,Ceased,,singh.amit,ESOC,091PUNE005009872879,No,24-03-2015 14:06,No,,,,
NCCM_39049,CEASE,URINNCCM,Ceased,,singh.amit,ESOC,091PANA1143010239385,No,24-03-2015 14:13,Yes,,,,
NCCM_39050,NORMAL,PGICCNCCM,IN PROGRESS,NCCM_PC_GIC_ScheduleImplementation,paresh.pawar,SOC-IP,091GURG030011108324,No,24-03-2015 14:46,No,,SOC-IP,SOC-IP,24-03-2015 14:51
NCCM_39051,NORMAL,BTNCCM,IN PROGRESS,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,SupriKat,Provisioning-Network,,No,24-03-2015 15:10,No,,CM-Transport,CM-Transport,24-03-2015 15:12
NCCM_39052,NORMAL,PINCNCCM,IN PROGRESS,NCCM_PC_INC_GetNewCLRJeopardy,singh.amit,,11160336985,No,24-03-2015 15:13,No,,SD-CNOC,SD-CNOC,24-03-2015 18:13
NCCM_39055,NORMAL,BTNCCM,IN PROGRESS,NCCM_BM_Tx_ReviewAndClose,nikhil.aru,Provisioning-Network,,No,24-03-2015 16:39,No,,Provisioning-Network,Provisioning-Network,24-03-2015 20:09
NCCM_39056,NORMAL,BTNCCM,IN PROGRESS,NCCM_BM_Tx_ReviewAndClose,VHole,Provisioning-Network,,No,24-03-2015 17:16,No,,Provisioning-Network,Provisioning-Network,31-03-2015 20:10
NCCM_39057,NORMAL,BTNCCM,CLOSED,,AFating,Provisioning-Network,,No,24-03-2015 17:57,No,,,,
NCCM_39058,NORMAL,BTNCCM,IN PROGRESS,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,ramkumar.v,Provisioning-Network,,No,24-03-2015 19:18,No,,CM-Transport,CM-Transport,24-03-2015 19:23
NCCM_39059,CEASE,BINCCM,Ceased,,KKumari,SOC-IP,,No,25-03-2015 08:48,No,,,,
NCCM_39060,NORMAL,BTNCCM,CLOSED,,SupriKat,Provisioning-Network,,No,25-03-2015 10:35,No,,,,
NCCM_39061,NORMAL,BTNCCM,IN PROGRESS,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,AFating,Provisioning-Network,,No,25-03-2015 10:52,No,,CM-Transport,CM-Transport,25-03-2015 10:57
NCCM_39062,NORMAL,BTNCCM,IN PROGRESS,NCCM_BM_Tx_ReviewAndClose,santpati,Provisioning-Network,,No,25-03-2015 11:08,No,,Provisioning-Network,Provisioning-Network,14-04-2015 17:43
NCCM_39063,NORMAL,URINNCCM,IN PROGRESS,NCCM_UR_IN_ReviewCR,psalokhe,ESOC,091MUMB1258009945046,No,25-03-2015 12:12,No,,ESOC,ESOC,26-03-2015 10:55
NCCM_39066,NORMAL,BINCCM,IN PROGRESS,NCCM_BM_IP_VerifyBulkMigrationTemplate,paresh.pawar,SOC-IP,,No,25-03-2015 12:41,No,,SOC-IP,SOC-IP,25-03-2015 12:46
NCCM_39067,NORMAL,BTNCCM,IN PROGRESS,NCCM_BM_Tx_ReviewAndClose,AFating,Provisioning-Network,,No,25-03-2015 13:27,No,,Provisioning-Network,Provisioning-Network,31-03-2015 20:11
NCCM_39068,NORMAL,PGICCNCCM,IN PROGRESS,NCCM_PC_GIC_ConfigureCircuit,paresh.pawar,SOC-IP,091CHEN623005920285,No,25-03-2015 13:42,No,,CM-IP-Enterprise,CM-IP-Enterprise,25-03-2015 13:43
NCCM_39069,CEASE,BTNCCM,Ceasing,UndoNCCM_BM_Tx_UpdateCramerCLR,SupriKat,Provisioning-Network,,No,25-03-2015 13:57,No,,Provisioning-Network,Provisioning-Network,31-03-2015 16:10
NCCM_39069,CEASE,BTNCCM,Ceasing,UndoNCCM_BM_Tx_ScheduleBulkMigration,SupriKat,Provisioning-Network,,No,25-03-2015 13:57,No,,Provisioning-Network,Provisioning-Network,31-03-2015 16:10
NCCM_39073,NORMAL,BTNCCM,CLOSED,,SupriKat,Provisioning-Network,,No,25-03-2015 15:12,No,,,,
NCCM_39074,NORMAL,BTNCCM,IN PROGRESS,NCCM_BM_Tx_ReviewAndClose,AFating,Provisioning-Network,,No,25-03-2015 15:52,No,,Provisioning-Network,Provisioning-Network,31-03-2015 20:11
NCCM_39075,NORMAL,BTNCCM,IN PROGRESS,NCCM_BM_Tx_ReviewAndClose,ISInamda,Provisioning-Network,,No,25-03-2015 17:48,No,,Provisioning-Network,Provisioning-Network,12-04-2015 18:14
NCCM_39076,NORMAL,BTNCCM,IN PROGRESS,NCCM_BM_Tx_ReviewAndClose,AFating,Provisioning-Network,,No,25-03-2015 18:23,No,,Provisioning-Network,Provisioning-Network,04-08-2015 13:08
NCCM_39078,NORMAL,BTNCCM,IN PROGRESS,NCCM_BM_Tx_ReviewAndClose,AFating,Provisioning-Network,,No,25-03-2015 18:37,No,,Provisioning-Network,Provisioning-Network,26-03-2015 10:25
NCCM_39079,NORMAL,PGICCNCCM,IN PROGRESS,NCCM_PC_GIC_RaiseCR,paresh.pawar,SOC-IP,091PUNE030008286008,No,25-03-2015 21:15,Yes,,SOC-IP,SOC-IP,27-03-2015 11:48
NCCM_39080,CEASE,PGICCNCCM,Ceased,,paresh.pawar,SOC-IP,091PUNE030008286080,No,25-03-2015 21:24,No,,,,
NCCM_39082,NORMAL,PGICCNCCM,IN PROGRESS,NCCM_PC_GIC_RaiseCR,paresh.pawar,SOC-IP,091PUNE030008286080,No,25-03-2015 21:27,Yes,,SOC-IP,SOC-IP,27-03-2015 11:49
NCCM_39083,NORMAL,PINCNCCM,IN PROGRESS,NCCM_PC_INC_RaiseCR,vsubram,ESOC,091FARI1143011088667,No,26-03-2015 01:05,Yes,,ESOC,ESOC,01-06-2015 19:02
NCCM_39088,NORMAL,URINNCCM,IN PROGRESS,NCCM_UR_IN_ReviewCR,vsubram,ESOC,091BENG623008036113,No,26-03-2015 01:19,No,,ESOC,ESOC,26-03-2015 11:08
NCCM_39089,NORMAL,BINCCM,IN PROGRESS,NCCM_BM_IP_ScheduleDateForBulkMigration,KKumari,SOC-IP,,No,26-03-2015 10:46,No,,SOC-IP,SOC-IP,26-03-2015 13:06
NCCM_39090,NORMAL,BTNCCM,IN PROGRESS,NCCM_BM_Tx_ReviewAndClose,hemant.pawar,Provisioning-Network,,No,26-03-2015 12:03,No,,Provisioning-Network,Provisioning-Network,26-03-2015 18:27
NCCM_39092,NORMAL,BTNCCM,CLOSED,,SupriKat,Provisioning-Network,,No,26-03-2015 12:21,No,,,,
NCCM_39093,NORMAL,PINCNCCM,IN PROGRESS,NCCM_PC_INC_ReviewAndCloseOrder,manisha.sharma,ESOC,1170227797,No,26-03-2015 13:01,No,,ESOC,ESOC,30-09-2015 13:57
NCCM_39094,NORMAL,BTNCCM,IN PROGRESS,NCCM_BM_Tx_UpdateCramerCLR,AFating,Provisioning-Network,,No,26-03-2015 13:04,No,,Provisioning-Network,Provisioning-Network,26-03-2015 13:07
NCCM_39095,NORMAL,PINCNCCM,IN PROGRESS,NCCM_PC_INC_ReviewAndCloseOrder,manisha.sharma,ESOC,1170227796,No,26-03-2015 13:08,No,,ESOC,ESOC,11-09-2015 16:05
NCCM_39096,NORMAL,URINNCCM,IN PROGRESS,NCCM_UR_IN_ReviewCR,nitin.dabhade,ESOC,44158209272,No,26-03-2015 13:12,No,NITIN.DABHADE,ESOC,ESOC,26-03-2015 19:51
NCCM_39097,NORMAL,BTNCCM,IN PROGRESS,NCCM_BM_Tx_ReviewAndClose,AFating,Provisioning-Network,,No,26-03-2015 13:26,No,,Provisioning-Network,Provisioning-Network,04-04-2015 12:35
NCCM_39098,NORMAL,BTNCCM,IN PROGRESS,NCCM_BM_Tx_ReviewAndClose,VHole,Provisioning-Network,,No,26-03-2015 14:20,No,,Provisioning-Network,Provisioning-Network,06-05-2015 19:14
NCCM_39100,NORMAL,PINCNCCM,IN PROGRESS,NCCM_PC_INC_RaiseCR,singh.amit,,091PANA1143010239385,No,26-03-2015 15:36,Yes,,ESOC,ESOC,30-03-2015 13:53
NCCM_39104,NORMAL,PINCNCCM,IN PROGRESS,NCCM_PC_INC_RaiseCR,singh.amit,,091PUNE005009872597,No,26-03-2015 15:41,Yes,,ESOC,ESOC,30-03-2015 13:52
NCCM_39105,NORMAL,PINCNCCM,IN PROGRESS,NCCM_PC_INC_RaiseCR,singh.amit,,091PUNE005009872973,No,26-03-2015 15:44,Yes,,ESOC,ESOC,30-03-2015 13:51
NCCM_39106,NORMAL,PINCNCCM,IN PROGRESS,NCCM_PC_INC_RaiseCR,singh.amit,,091PUNE005009872832,No,26-03-2015 15:47,Yes,,ESOC,ESOC,30-03-2015 13:50
NCCM_39107,NORMAL,PINCNCCM,IN PROGRESS,NCCM_PC_INC_RaiseCR,singh.amit,,091PUNE005009872879,No,26-03-2015 15:49,Yes,,ESOC,ESOC,30-03-2015 13:42
NCCM_39108,NORMAL,BTNCCM,IN PROGRESS,NCCM_BM_Tx_ReviewAndClose,ISInamda,Provisioning-Network,,No,26-03-2015 17:18,No,,Provisioning-Network,Provisioning-Network,15-06-2015 10:42
NCCM_39109,NORMAL,BTNCCM,IN PROGRESS,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,AFating,Provisioning-Network,,No,26-03-2015 17:34,No,,CM-Transport,CM-Transport,26-03-2015 17:37
NCCM_39111,NORMAL,BTNCCM,IN PROGRESS,NCCM_BM_Tx_ReviewAndClose,JKathare,Provisioning-Network,,No,26-03-2015 17:41,No,,Provisioning-Network,Provisioning-Network,03-04-2015 19:10
NCCM_39112,NORMAL,PGICCNCCM,IN PROGRESS,NCCM_PC_GIC_ConfigureCircuit,paresh.pawar,SOC-IP,091NEWD030003991921,No,26-03-2015 17:50,No,,CM-IP-Enterprise,CM-IP-Enterprise,26-03-2015 17:53
NCCM_39113,NORMAL,BTNCCM,IN PROGRESS,NCCM_BM_Tx_ReviewAndClose,JKathare,Provisioning-Network,,No,26-03-2015 17:53,No,,Provisioning-Network,Provisioning-Network,27-03-2015 20:16
NCCM_39114,NORMAL,BTNCCM,IN PROGRESS,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,JKathare,Provisioning-Network,,No,26-03-2015 18:55,No,,CM-Transport,CM-Transport,26-03-2015 18:59
NCCM_39115,NORMAL,BTNCCM,IN PROGRESS,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,ISInamda,Provisioning-Network,,No,26-03-2015 18:57,No,,CM-Transport,CM-Transport,26-03-2015 19:02
NCCM_39117,NORMAL,BINCCM,IN PROGRESS,NCCM_BM_IP_VerifyBulkMigrationTemplate,biswajit.dutta,IP-Field-Ops-Kolkatta,,No,26-03-2015 19:27,No,,SOC-IP,SOC-IP,26-03-2015 19:38
NCCM_39118,NORMAL,BTNCCM,IN PROGRESS,NCCM_BM_Tx_ReviewAndClose,VHole,Provisioning-Network,,No,26-03-2015 19:38,No,,Provisioning-Network,Provisioning-Network,30-03-2015 03:25
NCCM_39120,NORMAL,BTNCCM,CLOSED,,ISInamda,Provisioning-Network,,No,26-03-2015 19:42,No,,,,
NCCM_39119,NORMAL,BINCCM,IN PROGRESS,NCCM_BM_IP_VerifyBulkMigrationTemplate,biswajit.dutta,IP-Field-Ops-Kolkatta,,No,26-03-2015 19:40,No,,SOC-IP,SOC-IP,26-03-2015 19:44
NCCM_39223,NORMAL,PINCNCCM,IN PROGRESS,NCCM_PC_INC_ReviewAndCloseOrder,psalokhe,ESOC,091GURG1143010250494,No,30-03-2015 04:32,No,,ESOC,ESOC,02-06-2015 11:41
NCCM_39228,NORMAL,PINCNCCM,IN PROGRESS,,singh.amit,,091JAIP1143011837131,No,30-03-2015 11:04,No,,,,
NCCM_39368,NORMAL,PINCNCCM,IN PROGRESS,NCCM_PC_INC_ReviewAndCloseOrder,singh.amit,,091MUMB623010496844,No,07-04-2015 12:54,No,,MAN Field Ops-New Delhi,MAN Field Ops-New Delhi,20-09-2015 15:27
NCCM_39532,NORMAL,BTNCCM,IN PROGRESS,NCCM_BM_Tx_ReviewAndClose,prashant.vast,Provisioning-Network,,No,13-04-2015 17:55,No,,Provisioning-Network,Provisioning-Network,14-04-2015 01:42
NCCM_39121,NORMAL,PGICCNCCM,IN PROGRESS,NCCM_PC_GIC_ScheduleImplementation,paresh.pawar,SOC-IP,091SOLA623005400770,No,26-03-2015 19:58,No,,SOC-IP,SOC-IP,26-03-2015 19:59
NCCM_39122,NORMAL,BTNCCM,IN PROGRESS,NCCM_BM_Tx_ReviewAndClose,AFating,Provisioning-Network,,No,26-03-2015 20:30,No,,Provisioning-Network,Provisioning-Network,01-05-2015 02:21
NCCM_39123,NORMAL,BINCCM,IN PROGRESS,NCCM_BM_IP_ScheduleDateForBulkMigration,KKumari,SOC-IP,,No,27-03-2015 07:07,No,,SOC-IP,SOC-IP,27-03-2015 10:20
NCCM_39125,NORMAL,URINNCCM,IN PROGRESS,NCCM_UR_IN_RaiseCR,psalokhe,ESOC,091NOID1143010816183,No,27-03-2015 08:32,Yes,,ESOC,ESOC,30-03-2015 12:29
NCCM_39126,NORMAL,PINCNCCM,IN PROGRESS,NCCM_PC_INC_AnalyzeReqAndMentionSch,singh.amit,,091MUMB1143005399792,No,27-03-2015 09:40,No,,Provisioning-Network,Provisioning-Network,27-03-2015 09:42
NCCM_39128,NORMAL,PINCNCCM,IN PROGRESS,NCCM_PC_INC_AnalyzeReqAndMentionSch,singh.amit,,091MUMB1143010485519,No,27-03-2015 09:42,No,,Provisioning-Network,Provisioning-Network,27-03-2015 09:45
NCCM_39130,NORMAL,PINCNCCM,IN PROGRESS,,singh.amit,,091MUMB030010437158,No,27-03-2015 09:45,No,,,,
